"","FID","admin_region","admin_district","municipality","year","month","hour","day_week","category","kind_accident","type_accident","accident_car","accident_passenger","accident_motor","accident_goodsroad","accident_other","LINREFX","LINREFY","XGCSWGS84","YGCSWGS84","road_surface_condition","day"
"2914",NA,2,9,221,2017,4,5,4,3,5,3,1,0,0,NA,0,557364.5227,5935562.6856,9.86615381300004,53.5657973850001,NA,26
"2915",NA,3,1,303,2017,4,10,6,3,5,7,1,0,0,NA,0,562644.9132,5937119.4046,9.94618392600006,53.5791843380001,NA,21
"2916",NA,4,2,403,2017,4,16,6,3,6,4,0,1,0,NA,0,565254.9242,5938357.4472,9.98585795200006,53.589992662,NA,28
"2917",NA,3,1,310,2017,4,8,6,3,4,6,0,0,0,NA,0,563889.5431,5935840.5384,9.96471814800003,53.567540669,NA,14
"2918",NA,1,6,115,2017,4,10,6,3,5,3,1,0,0,NA,0,566932.2714,5933720.8511,10.010201067,53.5481113440001,NA,21
"2919",NA,6,5,606,2017,4,14,5,2,1,5,0,0,0,NA,1,583213.3515,5919327.7743,10.2520565560001,53.416439686,NA,13
"2920",NA,5,18,526,2017,4,16,5,3,5,3,1,0,0,NA,0,576541.8951,5938314.872,10.156333386,53.5880837940001,NA,13
"2921",NA,5,7,515,2017,4,14,5,3,5,3,1,0,0,NA,0,570006.0082,5939047.1143,10.057778168,53.595577844,NA,6
"2922",NA,5,2,509,2017,4,7,5,3,2,6,1,0,0,NA,0,571140.3869,5938795.4998,10.074857739,53.593163873,NA,13
"2923",NA,4,4,407,2017,4,22,5,3,0,1,0,0,0,NA,0,567306.0118,5940939.321,10.017397546,53.612936926,NA,13
"2924",NA,2,6,218,2017,4,9,5,3,5,7,1,0,0,NA,0,558252.5824,5935602.801,9.87956849100004,53.5660600900001,NA,6
"2925",NA,4,2,403,2017,4,14,5,2,0,7,0,0,0,NA,0,564242.67,5937995.6285,9.97049294600004,53.586865919,NA,20
"2926",NA,2,4,213,2017,4,8,5,3,4,6,1,0,0,NA,0,561592.6928,5934363.9201,9.92975026400006,53.5545443570001,NA,6
"2927",NA,1,5,113,2017,4,11,5,3,3,2,0,0,0,NA,1,567295.505,5934521.9941,10.015854803,53.555264934,NA,27
"2928",NA,7,10,711,2017,4,10,4,2,7,1,0,0,0,NA,0,562262.683,5925249.6072,9.93805147600006,53.4725509510001,NA,5
"2929",NA,2,1,203,2017,4,17,4,3,5,3,1,0,0,NA,0,562613.4103,5933707.0525,9.94502430700004,53.5485200950001,NA,19
"2930",NA,4,7,417,2017,4,9,4,3,6,3,0,1,0,NA,0,568091.3208,5935690.07,10.0281203980001,53.5656599650001,NA,12
"2931",NA,2,12,225,2017,4,11,4,3,5,3,1,0,0,NA,0,554462.1268,5935585.9416,9.82233933500004,53.5663156630001,NA,12
"2932",NA,2,9,221,2017,4,10,4,3,5,7,1,0,0,NA,0,556442.73,5936269.925,9.85236507100007,53.5722537090001,NA,19
"2933",NA,2,8,220,2017,4,15,4,3,5,3,1,0,0,NA,0,558021.0912,5938843.4668,9.87667604500007,53.595211212,NA,12
"2934",NA,2,8,220,2017,4,18,4,3,5,3,1,0,0,NA,0,556453.2139,5938615.7842,9.85294774000005,53.5933361090001,NA,19
"2935",NA,4,2,403,2017,4,12,4,3,0,7,0,0,0,NA,0,565196.4536,5938390.4868,9.98498164000006,53.59029687,NA,12
"2936",NA,3,3,313,2017,4,6,4,3,5,3,0,0,0,NA,0,564622.186,5937028.643,9.97602502200004,53.5781287520001,NA,12
"2937",NA,1,16,137,2017,4,19,3,3,5,3,1,0,0,NA,0,565393.0646,5930124.2048,9.98622245500007,53.5159811880001,NA,18
"2938",NA,6,2,603,2017,4,17,3,2,6,4,0,1,0,NA,0,581045.1245,5926460.8744,10.221278496,53.4808802910001,NA,11
"2939",NA,6,14,615,2017,4,21,3,3,0,7,1,0,0,NA,0,578164.3884,5926892.3251,10.177986021,53.4851933100001,NA,18
"2940",NA,5,18,526,2017,4,7,3,3,5,3,1,0,0,NA,0,575897.369,5940964.3535,10.1472435860001,53.6119876290001,NA,11
"2941",NA,3,2,311,2017,4,14,4,3,6,4,0,1,0,NA,0,564708.3895,5936053.9209,9.97712479400008,53.5693580510001,NA,19
"2942",NA,3,2,312,2017,4,9,4,3,1,5,0,0,0,NA,1,566276.7133,5935736.0345,10.0007357910001,53.5663053810001,NA,12
"2943",NA,1,4,109,2017,4,15,4,3,3,6,0,0,0,NA,1,564269.6016,5934704.3846,9.97022234700006,53.5572833150001,NA,26
"2944",NA,5,7,515,2017,4,20,3,3,4,7,1,0,0,NA,0,573736.4663,5943043.8473,10.1150793620001,53.630984201,NA,25
"2945",NA,1,1,101,2017,4,15,4,3,4,2,1,0,0,NA,0,566656.8438,5933922.1103,10.006087677,53.5499551390001,NA,19
"2946",NA,4,5,411,2017,4,7,3,3,5,2,1,0,0,NA,0,568387.5444,5938094.0179,10.0331189230001,53.5872259510001,NA,18
"2947",NA,4,6,415,2017,4,7,3,3,4,2,1,0,0,NA,0,568647.7701,5936287.1448,10.0366520260001,53.570953435,NA,11
"2948",NA,3,1,306,2017,4,15,3,3,0,2,1,0,0,NA,0,563247.4636,5936698.2673,9.95519809300004,53.5753271350001,NA,4
"2949",NA,4,2,404,2017,4,11,3,3,5,7,0,0,0,NA,1,565456.2641,5938458.2647,9.98892041300007,53.59087363,NA,18
"2950",NA,3,1,307,2017,4,19,3,3,5,3,1,0,0,NA,0,563399.4002,5936116.2025,9.95737419300002,53.5700775990001,NA,18
"2951",NA,3,5,317,2017,4,18,3,3,5,3,1,0,0,NA,0,563290.31,5937842.03,9.95607701600005,53.585601303,NA,11
"2952",NA,2,1,206,2017,4,9,3,2,5,3,0,0,0,NA,1,562750.1829,5935129.9826,9.94737394700007,53.561292151,NA,4
"2953",NA,6,1,601,2017,4,18,2,3,5,3,1,0,0,NA,0,580318.7369,5929435.7963,10.2110967670001,53.5077262770001,NA,10
"2954",NA,5,1,501,2017,5,13,2,2,0,7,1,0,0,NA,0,569133.5295,5935981.6364,10.0439185340001,53.568144025,NA,8
"2955",NA,2,7,219,2017,5,21,6,3,5,7,0,0,0,NA,1,557716.2596,5934358.3174,9.87124161300005,53.554934508,NA,19
"2956",NA,5,12,520,2017,5,15,3,3,5,3,1,0,0,NA,0,568320.559,5945015.521,10.033625703,53.6494384470001,NA,2
"2957",NA,4,2,403,2017,5,15,6,3,5,3,1,0,0,NA,0,565176.3924,5938061.2192,9.98460981300008,53.587340167,NA,19
"2958",NA,1,20,141,2017,5,16,3,3,5,3,0,0,0,NA,1,557846.3054,5932361.6876,9.87283515200005,53.5369753680001,NA,9
"2959",NA,5,1,503,2017,5,15,4,2,5,3,1,0,0,NA,0,569498.6171,5935986.6504,10.049431471,53.5681408570001,NA,10
"2960",NA,7,16,717,2017,5,13,5,3,5,3,1,0,0,NA,0,551767.1684,5930519.1343,9.78081310900006,53.521049158,NA,18
"2961",NA,1,11,129,2017,5,6,4,3,5,3,1,0,0,NA,0,572250.9149,5934409.8981,10.090618577,53.5535989000001,NA,17
"2962",NA,6,1,601,2017,5,23,5,3,0,7,0,0,0,NA,0,580271.5911,5928507.8802,10.210148503,53.4993946100001,NA,4
"2963",NA,5,18,526,2017,5,17,5,3,0,7,0,0,0,NA,1,576197.29,5939600.534,10.1514426480001,53.5996878620001,NA,18
"2964",NA,4,11,430,2017,5,16,5,3,3,2,0,0,1,NA,0,568546.4022,5942804.8796,10.03655466,53.6295418970001,NA,25
"2965",NA,3,2,312,2017,5,14,5,3,5,3,1,0,0,NA,0,566041.2654,5936486.9422,9.99734005600004,53.5730836270001,NA,25
"2966",NA,7,1,702,2017,5,8,4,2,6,3,0,1,0,NA,0,565189.1245,5923607.8324,9.98179384700006,53.457441472,NA,24
"2967",NA,1,12,130,2017,5,10,4,3,3,2,0,0,0,NA,1,573089.649,5933229.1578,10.103000637,53.5428715680001,NA,3
"2968",NA,4,13,432,2017,5,7,7,3,1,5,1,0,0,NA,0,567147.4598,5947774.4313,10.0164773710001,53.6743846900001,NA,13
"2969",NA,5,18,526,2017,5,18,4,3,3,6,1,0,0,NA,0,576776.0684,5939818.9164,10.160240582,53.60156593,NA,24
"2970",NA,4,9,425,2017,5,20,1,3,5,2,1,0,0,NA,0,570757.7663,5937425.6903,10.068767183,53.5809052130001,NA,21
"2971",NA,5,4,512,2017,5,10,2,3,5,3,1,0,0,NA,0,573875.8179,5936385.4194,10.1156083170001,53.5711265200001,NA,22
"2972",NA,5,11,519,2017,5,16,4,3,5,3,1,0,0,NA,0,570357.3596,5947265.7172,10.0649444630001,53.6693907320001,NA,17
"2973",NA,4,10,427,2017,5,19,4,2,5,2,1,0,0,NA,0,569185.4851,5938396.4366,10.0452381540001,53.5898391220001,NA,17
"2974",NA,2,12,225,2017,5,17,4,3,5,3,1,0,0,NA,0,554447.6604,5937559.131,9.82246504000005,53.584051463,NA,3
"2975",NA,2,5,215,2017,5,14,4,3,5,3,1,0,0,NA,0,561287.2606,5935065.0428,9.92527787100005,53.560881382,NA,17
"2976",NA,5,18,526,2017,5,20,3,3,5,3,1,0,0,NA,0,576222.9952,5939644.2184,10.151841683,53.6000767030001,NA,30
"2977",NA,5,2,505,2017,5,17,3,3,1,5,1,0,0,NA,0,570468.9108,5936449.5271,10.0641846240001,53.572171322,NA,23
"2978",NA,4,13,432,2017,5,7,3,3,5,3,1,0,0,NA,0,567543.8138,5946336.5074,10.0221635090001,53.6614110190001,NA,2
"2979",NA,5,6,514,2017,5,16,2,3,3,2,1,0,0,NA,0,574202.5525,5940218.8323,10.1214531250001,53.6055305890001,NA,22
"2980",NA,4,13,432,2017,5,14,3,3,5,3,1,0,0,NA,0,567381.6809,5945447.9864,10.0195176140001,53.653446789,NA,9
"2981",NA,3,1,306,2017,5,18,3,3,3,2,1,0,0,NA,0,563246.6272,5936696.0199,9.95518500800006,53.5753070370001,NA,30
"2982",NA,4,4,407,2017,5,8,3,3,5,3,1,0,0,NA,0,566707.404,5941043.0969,10.0083727630001,53.6139461400001,NA,30
"2983",NA,5,1,502,2017,5,18,3,3,5,2,1,0,0,NA,0,569771.1395,5936070.8321,10.05356461,53.568861235,NA,23
"2984",NA,3,8,320,2017,5,15,3,3,6,6,0,1,0,NA,0,559895.8561,5940299.7238,9.90527900400002,53.6080883050001,NA,2
"2985",NA,3,5,317,2017,5,15,3,3,6,3,0,1,0,NA,0,562651.5707,5939341.4571,9.94673073800004,53.5991538160001,NA,9
"2986",NA,2,1,203,2017,5,19,3,3,5,3,1,0,0,NA,0,562257.6056,5933754.924,9.93966447300005,53.548992642,NA,9
"2987",NA,3,2,312,2017,5,16,3,3,1,5,1,0,0,NA,0,566251.1446,5935838.8014,10.000371581,53.5672321970001,NA,9
"2988",NA,1,4,109,2017,5,18,3,3,6,3,0,1,0,NA,0,564637.298,5934833.6455,9.97579899100003,53.558399869,NA,9
"2989",NA,1,5,113,2017,5,19,3,3,4,7,1,0,0,NA,0,567068.5724,5934861.3048,10.012502555,53.5583434230001,NA,30
"2990",NA,6,1,601,2017,5,15,2,3,3,2,0,0,0,NA,1,580089.3807,5928013.1777,10.2072759220001,53.4949766510001,NA,8
"2991",NA,2,5,217,2017,5,15,1,3,3,2,1,0,0,NA,0,559037.512,5936495.494,9.89158750000007,53.573995424,NA,7
"2992",NA,5,1,504,2017,5,7,2,3,6,4,0,1,0,NA,0,570104.9537,5936210.1321,10.0586356270001,53.5700686330001,NA,29
"2993",NA,5,1,504,2017,5,13,2,3,0,7,0,0,0,NA,0,569975.4545,5936089.1433,10.0566533530001,53.56899859,NA,22
"2994",NA,4,13,432,2017,5,16,3,3,3,6,1,0,0,NA,0,566569.6172,5948529.4361,10.0078934690001,53.68124384,NA,30
"2995",NA,3,9,321,2017,5,15,2,3,3,5,1,0,0,NA,0,560988.1293,5939280.7582,9.92158614700003,53.598804499,NA,22
"2996",NA,2,7,219,2017,5,8,2,3,0,6,0,0,0,NA,1,558019.4727,5933459.9932,9.87565141100004,53.5468273550001,NA,8
"2997",NA,4,2,404,2017,5,15,2,3,6,3,0,1,0,NA,0,565608.7392,5938155.2684,9.99115991900004,53.5881314860001,NA,1
"2998",NA,3,1,308,2017,5,13,2,3,5,3,1,0,0,NA,0,563764.0174,5936080.4758,9.96287201500007,53.569712327,NA,1
"2999",NA,2,4,214,2017,5,13,2,3,3,2,1,0,0,NA,0,561653.0685,5933819.9332,9.93055423900006,53.5496482390001,NA,8
"3000",NA,6,2,602,2017,5,23,1,3,0,7,0,0,0,NA,0,579743.165,5926916.3302,10.201779577,53.485172194,NA,14
"3001",NA,1,3,108,2017,5,16,2,3,1,5,1,0,0,NA,0,565824.8811,5934205.1136,9.99359208300007,53.5526035190001,NA,15
"3002",NA,2,5,215,2017,5,12,2,3,3,2,1,0,0,NA,0,561001.2318,5935818.0822,9.92110723100006,53.5676825800001,NA,29
"3003",NA,2,11,223,2017,5,12,1,3,8,1,0,0,0,NA,0,552267.4436,5934847.7475,9.78908121500007,53.559904176,NA,7
"3004",NA,1,8,125,2017,5,23,7,3,1,7,1,0,0,NA,0,570710.03,5934344.75,10.0673488580001,53.5532232150001,NA,20
"3005",NA,5,18,526,2017,5,14,7,3,5,3,1,0,0,NA,0,577874.7194,5940139.751,10.1769197400001,53.6042870470001,NA,27
"3006",NA,4,7,416,2017,5,12,1,3,1,5,0,1,0,NA,0,567707.4056,5935653.9475,10.022316796,53.5653850030001,NA,14
"3007",NA,3,2,311,2017,5,16,2,3,1,5,1,0,0,NA,0,564899.6278,5935954.7661,9.97999150800007,53.568443302,NA,15
"3008",NA,4,5,412,2017,5,10,7,3,6,4,0,1,0,NA,0,567067.4477,5937244.8466,10.012997404,53.5797648430001,NA,20
"3009",NA,2,3,210,2017,5,19,7,3,5,3,1,0,0,NA,0,562824.4133,5934965.1456,9.94846133500005,53.559801824,NA,27
"3010",NA,1,4,112,2017,5,14,7,3,6,7,0,1,0,NA,0,563932.0798,5933824.328,9.96494789600007,53.549415186,NA,6
"3011",NA,2,1,206,2017,5,18,2,3,1,5,1,0,0,NA,0,563127.8079,5935021.4515,9.95305236900003,53.5602714610001,NA,1
"3012",NA,5,2,506,2017,5,15,2,3,5,3,0,0,0,NA,1,571125.3973,5937572.6173,10.0743525130001,53.5821759140001,NA,15
"3013",NA,6,2,602,2017,5,17,6,2,5,3,1,0,0,NA,0,578726.2202,5927434.7318,10.186587241,53.4899840480001,NA,12
"3014",NA,6,1,601,2017,5,14,6,3,0,4,0,1,0,NA,0,575656.5024,5931148.5949,10.141225993,53.5238103980001,NA,12
"3015",NA,5,7,515,2017,5,18,6,3,3,5,1,0,0,NA,0,571338.1384,5939915.1787,10.078101168,53.603199477,NA,12
"3016",NA,4,12,431,2017,5,7,6,3,5,3,1,0,0,NA,0,567443.4099,5943241.1067,10.0199727570001,53.633605543,NA,26
"3017",NA,2,5,215,2017,5,14,6,3,6,3,0,1,0,NA,0,561508.9009,5935149.8787,9.92864027900004,53.5616179080001,NA,19
"3018",NA,2,1,201,2017,5,19,6,3,5,2,1,0,0,NA,0,563295.3497,5933852.4758,9.95534469200004,53.5497453030001,NA,5
"3019",NA,6,9,610,2017,5,13,5,3,5,2,1,0,0,NA,0,573688.4781,5928296.3815,10.110875331,53.4984572860001,NA,11
"3020",NA,1,12,130,2017,5,15,5,3,0,3,0,0,0,NA,1,573608.2234,5933225.5386,10.110824016,53.542766618,NA,25
"3021",NA,1,12,130,2017,5,7,5,3,0,7,0,0,0,NA,0,572883.4326,5932835.8697,10.099797622,53.5393657650001,NA,11
"3022",NA,1,6,117,2017,5,17,5,3,5,2,1,0,0,NA,0,567662.0567,5933930.9591,10.021259184,53.5499060880001,NA,4
"3023",NA,5,3,510,2017,5,16,5,3,4,2,0,0,0,NA,0,571056.3093,5935367.6566,10.0728074040001,53.5623693310001,NA,18
"3024",NA,2,10,222,2017,5,13,2,3,1,5,0,0,0,NA,1,556852.0552,5934654.1522,9.85825165700004,53.55768765,NA,8
"3025",NA,4,10,426,2017,5,17,5,3,5,2,1,0,0,NA,0,570295.8939,5938266.7449,10.061981584,53.5885258800001,NA,4
"3026",NA,5,8,516,2017,5,14,4,2,5,3,1,0,0,NA,0,569961.6268,5940405.8947,10.0574126610001,53.607795111,NA,10
"3027",NA,2,4,212,2017,5,9,5,3,1,5,1,0,0,NA,0,560419.3512,5933745.668,9.91192152200006,53.5491242000001,NA,11
"3028",NA,3,6,318,2017,5,11,5,3,1,5,1,0,0,NA,0,562913.9197,5941965.2212,9.95122435700006,53.6227028530001,NA,4
"3029",NA,2,4,213,2017,5,15,5,3,3,2,1,0,0,NA,1,561529.3998,5933920.2279,9.92870766400006,53.5505641350001,NA,18
"3030",NA,3,3,313,2017,5,18,5,3,5,3,1,0,0,NA,0,565002.9564,5936638.9591,9.98169394800004,53.57457952,NA,25
"3031",NA,3,3,313,2017,5,17,5,3,3,6,0,0,0,NA,1,564968.2529,5936404.6776,9.98112118300003,53.572478275,NA,4
"3032",NA,1,5,114,2017,5,11,5,3,1,7,1,0,0,NA,0,567377.7181,5934486.7906,10.0170880430001,53.5549380080001,NA,11
"3033",NA,6,14,615,2017,5,19,4,3,4,6,0,0,0,NA,0,578240.7481,5926991.0028,10.1791611370001,53.4860687600001,NA,10
"3034",NA,4,10,429,2017,5,19,4,3,9,7,1,0,0,NA,0,569192.4201,5939890.2169,10.04567438,53.6032628520001,NA,31
"3035",NA,5,9,517,2017,5,7,4,3,5,3,1,0,0,NA,0,571546.426,5944093.5962,10.0822085180001,53.6407220350001,NA,24
"3036",NA,4,13,432,2017,5,13,7,3,4,6,1,0,0,NA,0,565878.189,5944404.2169,9.99655166100007,53.6442578580001,NA,27
"3037",NA,4,5,409,2017,5,10,4,3,5,3,1,0,0,NA,0,565861.2344,5938931.1191,9.99513759300004,53.5950725380001,NA,24
"3038",NA,1,6,116,2017,5,11,4,3,5,3,1,0,0,NA,0,567401.4678,5933928.7382,10.017326181,53.549919645,NA,10
"3039",NA,4,6,414,2017,5,13,4,3,1,5,1,0,0,NA,0,567155.5283,5937004.7141,10.0142758970001,53.577595467,NA,17
"3040",NA,2,10,222,2017,5,14,4,2,5,3,1,0,0,NA,0,554555.0933,5934955.3177,9.82363278700007,53.5606381810001,NA,17
"3041",NA,3,6,318,2017,5,14,4,3,5,3,1,0,0,NA,0,562944.7199,5943532.0122,9.95200688400007,53.636780269,NA,3
"3042",NA,4,1,401,2017,5,17,4,3,5,2,0,0,0,NA,0,564387.577,5937475.9223,9.97257442300003,53.5821774170001,NA,3
"3043",NA,2,3,210,2017,5,20,4,2,0,5,1,0,0,NA,0,562383.7065,5934721.1374,9.94176026000002,53.5576613980001,NA,10
"3044",NA,1,3,105,2017,5,8,4,3,0,7,1,0,0,NA,0,564469.7818,5933606.6403,9.97301745000004,53.5473930150001,NA,31
"3045",NA,5,18,526,2017,5,13,6,3,6,4,0,1,0,NA,0,575419.7392,5942336.5052,10.14035776,53.62438774,NA,26
"3046",NA,1,5,114,2017,5,16,4,2,5,3,1,0,0,NA,0,566388.5714,5934740.0066,10.0022128700001,53.5573397380001,NA,3
"3047",NA,3,1,306,2017,5,16,3,3,1,5,1,0,0,NA,0,563014.3623,5936803.7017,9.95169948400007,53.57630276,NA,9
"3048",NA,1,16,136,2017,5,19,3,3,5,3,0,0,0,NA,0,566958.6626,5927290.607,10.0092248890001,53.490317798,NA,2
"3049",NA,5,18,526,2017,5,13,3,3,5,3,1,0,0,NA,0,575346.9204,5939639.1991,10.1386045790001,53.6001582760001,NA,30
"3050",NA,5,7,515,2017,5,20,3,3,5,4,0,1,0,NA,0,571639.8726,5942012.1693,10.0831424990001,53.622003749,NA,23
"3051",NA,5,10,518,2017,5,8,3,3,0,7,1,0,0,NA,0,572773.5005,5946031.204,10.101219112,53.657965704,NA,16
"3052",NA,5,2,505,2017,5,21,4,2,5,2,0,0,1,NA,0,570858.8014,5936533.4932,10.0700904760001,53.5728734100001,NA,3
"3053",NA,4,4,407,2017,5,15,3,3,5,3,1,0,0,NA,0,565785.1083,5939671.7327,9.99414381600008,53.601738116,NA,9
"3054",NA,2,2,207,2017,5,14,3,3,0,3,1,0,0,NA,0,564076.2783,5935717.6136,9.96751215200004,53.566413138,NA,23
"3055",NA,1,1,102,2017,5,17,3,3,0,7,0,0,0,NA,0,565386.94,5933679.87,9.98687283500004,53.5479377440001,NA,23
"3056",NA,1,3,106,2017,5,15,3,3,4,2,1,0,0,NA,0,564754.7194,5934076.6788,9.97741455500005,53.551582325,NA,9
"3057",NA,1,6,118,2017,5,15,2,2,1,7,1,0,0,NA,0,568926.1464,5933395.4343,10.040217307,53.544928844,NA,1
"3058",NA,5,9,517,2017,5,15,6,2,0,3,1,0,0,NA,0,572267.7702,5943667.3891,10.0930183400001,53.6367926720001,NA,26
"3059",NA,5,18,526,2017,5,7,2,3,1,5,0,0,0,NA,1,576106.1272,5941676.3477,10.1505723920001,53.6183558100001,NA,8
"3060",NA,4,5,411,2017,5,11,6,3,1,5,0,0,0,NA,1,568062.9458,5937920.2493,10.02817823,53.5857065120001,NA,5
"3061",NA,5,7,515,2017,5,9,2,3,5,3,0,0,0,NA,0,573159.3557,5943057.4786,10.1063570110001,53.63118767,NA,1
"3062",NA,4,11,430,2017,5,16,2,3,5,3,1,0,0,NA,0,567862.0685,5942000.1762,10.026032597,53.622399149,NA,8
"3063",NA,4,5,413,2017,5,8,2,3,1,5,1,0,0,NA,0,566870.2126,5937445.801,10.0100618980001,53.581596034,NA,8
"3064",NA,2,4,212,2017,5,16,2,3,4,6,0,0,0,NA,0,560434.4074,5933908.4366,9.91218019500008,53.5505853430001,NA,22
"3065",NA,2,4,212,2017,5,10,2,3,4,2,1,0,0,NA,0,560492.3086,5934788.3459,9.91322429300004,53.5584868130001,NA,29
"3066",NA,3,9,321,2017,5,18,2,3,5,2,1,0,0,NA,0,562738.6343,5937603.7317,9.94769663000005,53.583525937,NA,22
"3067",NA,3,3,313,2017,5,20,2,3,5,3,0,0,0,NA,0,564739.5936,5936633.858,9.97771614500004,53.574566244,NA,22
"3068",NA,1,5,113,2017,5,19,2,3,5,3,1,0,0,NA,0,567858.0527,5934356.3518,10.024309263,53.553703865,NA,29
"3069",NA,5,6,514,2017,5,19,1,3,2,6,1,0,0,NA,0,573895.4859,5939254.9698,10.11658479,53.5969119330001,NA,7
"3070",NA,4,5,410,2017,5,19,1,3,4,2,1,0,0,NA,0,566468.833,5938214.422,10.004163894,53.58855478,NA,21
"3071",NA,3,6,318,2017,5,10,3,3,0,7,0,0,0,NA,1,564239.3981,5944165.5527,9.97171602800006,53.6423167030001,NA,9
"3072",NA,3,1,305,2017,5,13,1,3,5,2,1,0,0,NA,0,563108.965,5936977.515,9.95316318000005,53.577853501,NA,28
"3073",NA,5,6,514,2017,5,13,4,3,3,6,1,0,0,NA,0,573718.6165,5941940.8,10.1145482430001,53.6210738730001,NA,31
"3074",NA,1,4,111,2017,5,22,1,3,0,7,0,0,0,NA,0,564588.958,5934600.7221,9.97502120700005,53.5563124720001,NA,28
"3075",NA,7,1,702,2017,5,13,1,3,5,3,1,0,0,NA,0,565388.964,5924233.637,9.98493324800006,53.463041064,NA,7
"3076",NA,4,8,419,2017,5,17,7,3,4,7,1,0,0,NA,0,567906.5159,5937359.7926,10.025693614,53.58068991,NA,27
"3077",NA,1,6,115,2017,5,17,6,3,0,7,0,0,0,NA,1,567774.7105,5932819.2644,10.0227183440001,53.5399005690001,NA,12
"3078",NA,5,6,514,2017,5,16,6,3,1,7,1,0,0,NA,0,574525.2192,5939737.7611,10.126213659,53.601161518,NA,19
"3079",NA,5,18,526,2017,5,16,6,3,0,3,1,0,0,NA,0,575729.4015,5941640.1237,10.1448694970001,53.6180848820001,NA,19
"3080",NA,5,7,515,2017,5,13,2,3,5,2,0,0,0,NA,1,570791.9684,5940510.5362,10.0699839760001,53.608623987,NA,15
"3081",NA,2,4,212,2017,5,15,3,3,1,7,1,0,0,NA,0,560941.4379,5934870.3409,9.92001962200004,53.5591717830001,NA,16
"3082",NA,4,12,431,2017,5,13,6,3,3,6,1,0,0,NA,0,566974.109,5943201.8942,10.0128681200001,53.633313393,NA,19
"3083",NA,4,13,432,2017,5,17,4,2,0,3,0,0,0,NA,1,566919.3792,5944971.9304,10.0124214640001,53.6492278040001,NA,17
"3084",NA,3,8,320,2017,5,16,6,3,0,5,1,0,0,NA,0,559805.7664,5939809.0035,9.90382338200004,53.6036883,NA,19
"3085",NA,5,1,501,2017,5,17,6,2,4,2,1,0,0,NA,0,568539.6972,5935555.4665,10.0348597550001,53.5643918970001,NA,19
"3086",NA,2,5,216,2017,5,10,6,3,5,2,1,0,0,NA,0,560791.0085,5935805.6665,9.91793093100006,53.567595393,NA,19
"3087",NA,1,4,112,2017,5,9,1,3,3,6,0,0,0,NA,1,563877.6094,5933431.9706,9.96404574200005,53.5458955720001,NA,7
"3088",NA,3,6,318,2017,5,11,6,3,1,5,1,0,0,NA,0,563129.756,5942261.578,9.95454728800007,53.6253403060001,NA,19
"3089",NA,6,2,602,2017,5,14,4,3,0,3,0,0,0,NA,0,578398.9915,5927774.8699,10.18174128,53.493089647,NA,31
"3090",NA,4,1,402,2017,5,7,6,3,5,3,1,0,0,NA,0,564439.8142,5937673.8456,9.97340421100006,53.5839497870001,NA,12
"3091",NA,1,4,109,2017,5,15,6,3,5,3,1,0,0,NA,0,564414.4308,5934686.0143,9.97240457600003,53.557100463,NA,19
"3092",NA,1,5,113,2017,5,13,6,3,0,7,0,0,0,NA,0,567159.134,5934989.4512,10.0138970240001,53.559483517,NA,5
"3093",NA,6,2,602,2017,5,9,5,3,0,7,0,1,0,NA,0,580241.1712,5927022.2353,10.209310085,53.4860482380001,NA,4
"3094",NA,1,12,130,2017,5,16,5,3,4,1,0,0,0,NA,1,574230.0141,5935606.0757,10.120770753,53.5640726830001,NA,11
"3095",NA,1,12,130,2017,5,8,5,2,5,3,1,0,0,NA,0,573210.2908,5933482.8061,10.1048802450001,53.5451342850001,NA,18
"3096",NA,1,20,141,2017,5,14,1,3,3,6,1,0,0,NA,0,558246.6018,5931856.8311,9.87878043500007,53.5323937050001,NA,7
"3097",NA,4,5,413,2017,5,15,5,3,3,6,1,0,0,NA,0,566952.9576,5937463.672,10.0113153660001,53.5817460870001,NA,25
"3098",NA,2,5,215,2017,5,17,5,3,5,3,1,0,0,NA,0,561783.7787,5935733.1344,9.93290503100008,53.5668275630001,NA,4
"3099",NA,3,1,305,2017,5,16,5,3,0,6,1,0,0,NA,0,563725.0425,5936693.852,9.96240873800002,53.5752296540001,NA,4
"3100",NA,4,7,417,2017,5,19,6,3,0,5,1,0,0,NA,0,567876.2452,5935407.2994,10.024812077,53.563146531,NA,5
"3101",NA,3,1,306,2017,5,8,5,3,0,7,0,0,0,NA,0,563099.7526,5936500.5768,9.95292766700004,53.5735682170001,NA,4
"3102",NA,4,6,415,2017,5,13,4,3,0,5,1,0,0,NA,0,567461.3457,5935908.5007,10.018657148,53.5677044010001,NA,10
"3103",NA,1,3,107,2017,5,19,5,3,5,3,1,0,0,NA,0,565301.5249,5934024.5128,9.98565586400002,53.55104577,NA,18
"3104",NA,7,14,715,2017,5,7,4,3,5,3,1,0,0,NA,0,557511.4446,5923908.1333,9.86623301900005,53.4610346060001,NA,10
"3105",NA,1,16,137,2017,5,8,4,2,4,7,0,0,0,NA,0,565524.5638,5928958.4598,9.98796161900003,53.5054878930001,NA,10
"3106",NA,1,11,129,2017,5,19,4,3,5,2,1,0,0,NA,0,572268.151,5933907.9905,10.0907626920001,53.549085903,NA,24
"3107",NA,1,12,130,2017,5,12,4,3,4,6,0,0,0,NA,0,572922.8955,5932960.967,10.100422146,53.5404845320001,NA,31
