_fid;anzahl;geschwindigkeit;von;bis;strichbreite;geom;coordinate_reference_system
DE.HH.UP_LETZTE_WOCHE_7615213;11;21.9;2025-03-17;2025-03-23;1.4;LINESTRING (568234.462111 5935912.903155,568256.896033 5935882.294642);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615214;13;10.8;2025-03-17;2025-03-23;1.6;LINESTRING (568352.648004 5935751.714789,568348.256249 5935757.659741,568344.539660 5935762.724319,568336.163227 5935773.952518);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615215;10;20.6;2025-03-17;2025-03-23;1.3;LINESTRING (570232.384024 5935998.650393,570198.807610 5935958.203976,570190.220126 5935947.727901);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615216;10;19.5;2025-03-17;2025-03-23;1.3;LINESTRING (570161.507161 5935914.252990,570190.220126 5935947.727901);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615217;9;20.8;2025-03-17;2025-03-23;1.2;LINESTRING (570156.697151 5936228.634592,570114.958801 5936211.545583);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615218;9;21.3;2025-03-17;2025-03-23;1.2;LINESTRING (569173.113656 5937199.741637,569158.926035 5937200.868711,569143.756760 5937201.202529);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615219;11;23.8;2025-03-17;2025-03-23;1.4;LINESTRING (574258.195522 5939148.739024,574267.235615 5939167.353071);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615220;9;23.2;2025-03-17;2025-03-23;1.2;LINESTRING (574349.626592 5939315.534896,574316.959090 5939263.165541);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615221;9;25.0;2025-03-17;2025-03-23;1.2;LINESTRING (574294.500088 5939222.418684,574316.959090 5939263.165541);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615222;9;15.1;2025-03-17;2025-03-23;1.2;LINESTRING (565642.753051 5938266.067274,565650.512828 5938265.062686,565656.680937 5938264.258471,565667.442545 5938261.626696);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615223;29;16.3;2025-03-17;2025-03-23;2.8;LINESTRING (565137.610826 5937658.648785,565137.076622 5937658.975209,565117.753012 5937672.616821,565098.563447 5937686.149093,565093.749524 5937689.531945,565083.585965 5937696.735340);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615224;15;18.2;2025-03-17;2025-03-23;1.8;LINESTRING (565020.077478 5937740.811450,565022.951607 5937738.848260,565069.681546 5937706.335027,565074.561633 5937702.953066,565083.585965 5937696.735340);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615225;13;18.6;2025-03-17;2025-03-23;1.6;LINESTRING (565293.866987 5936234.118779,565285.609541 5936266.049900,565280.084103 5936287.225770);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615226;19;20.0;2025-03-17;2025-03-23;2.1;LINESTRING (565331.663947 5935843.643257,565329.818728 5935862.088334,565330.617899 5935876.119288,565328.611100 5935882.322546);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615227;21;20.7;2025-03-17;2025-03-23;2.3;LINESTRING (565319.110610 5936032.626527,565321.522677 5935992.380585,565326.279177 5935907.214479,565327.249547 5935894.543265,565328.611100 5935882.322546);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615228;16;24.5;2025-03-17;2025-03-23;1.9;LINESTRING (565590.706922 5935034.641824,565583.340376 5935016.513837,565579.365205 5935007.000714);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615229;19;25.3;2025-03-17;2025-03-23;2.1;LINESTRING (565569.117155 5934976.926923,565579.365205 5935007.000714);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615230;14;23.0;2025-03-17;2025-03-23;1.7;LINESTRING (564570.709531 5934626.011426,564522.157842 5934644.485295,564504.415176 5934648.359592);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615231;23;24.7;2025-03-17;2025-03-23;2.4;LINESTRING (564481.175391 5934656.943353,564504.415176 5934648.359592);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615232;11;19.5;2025-03-17;2025-03-23;1.4;LINESTRING (564549.765801 5934621.719157,564541.558744 5934625.946334,564533.214654 5934630.505456,564504.415176 5934648.359592);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615233;23;22.2;2025-03-17;2025-03-23;2.4;LINESTRING (564383.117163 5934686.314127,564401.657503 5934682.227732,564416.014082 5934678.863158);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615234;17;15.8;2025-03-17;2025-03-23;1.9;LINESTRING (563780.128086 5934589.999169,563781.672834 5934598.253879);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615235;19;18.4;2025-03-17;2025-03-23;2.1;LINESTRING (563783.357642 5934610.849933,563781.672834 5934598.253879);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615236;26;20.3;2025-03-17;2025-03-23;2.6;LINESTRING (563094.071544 5934991.129049,563078.615358 5934977.792756);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615237;12;22.3;2025-03-17;2025-03-23;1.5;LINESTRING (563067.672884 5934968.745032,563078.615358 5934977.792756);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615238;20;21.2;2025-03-17;2025-03-23;2.2;LINESTRING (563050.122256 5934953.489284,563057.586981 5934960.042587,563063.151649 5934965.012753);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615239;11;18.7;2025-03-17;2025-03-23;1.4;LINESTRING (569688.333201 5938733.642422,569723.326236 5938708.567665);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615240;11;20.0;2025-03-17;2025-03-23;1.4;LINESTRING (569769.901441 5938674.762924,569723.326236 5938708.567665);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615241;11;22.3;2025-03-17;2025-03-23;1.4;LINESTRING (569121.189881 5941728.620505,569055.978634 5941727.329471);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615242;11;21.2;2025-03-17;2025-03-23;1.4;LINESTRING (565667.442545 5938261.626696,565805.063637 5938224.824793);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615243;28;24.2;2025-03-17;2025-03-23;2.8;LINESTRING (568742.045670 5939290.227934,568690.731478 5939268.671640);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615244;9;21.8;2025-03-17;2025-03-23;1.2;LINESTRING (567460.761372 5935629.159993,567348.061489 5935621.540676);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615245;22;16.7;2025-03-17;2025-03-23;2.3;LINESTRING (567349.420399 5935609.876742,567348.061489 5935621.540676);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615246;25;19.9;2025-03-17;2025-03-23;2.5;LINESTRING (567346.872672 5935635.209897,567348.061489 5935621.540676);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615247;44;19.6;2025-03-17;2025-03-23;3.8;LINESTRING (567528.198677 5935661.280717,567501.197794 5935631.741440);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615248;15;20.6;2025-03-17;2025-03-23;1.8;LINESTRING (567494.410426 5935624.634290,567501.197794 5935631.741440);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615249;24;22.8;2025-03-17;2025-03-23;2.5;LINESTRING (564154.066251 5932459.615491,564141.713540 5932471.130757,564136.693294 5932474.734387,564132.010458 5932477.897535,564125.050221 5932482.810037);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615250;26;21.5;2025-03-17;2025-03-23;2.6;LINESTRING (563970.042743 5932612.670554,563970.496197 5932603.664018,563971.457200 5932596.333374,563972.469399 5932590.116101,563975.462228 5932579.586231,563977.587460 5932574.385451,563980.312143 5932568.970262,563983.428424 5932564.005452,563987.272177 5932559.161772,563991.179192 5932554.541488,563996.416149 5932549.605433,564002.117011 5932544.675672,564007.665735 5932541.190335,564013.008114 5932538.258545,564018.615581 5932535.330356,564025.821098 5932531.867507,564028.355983 5932530.677942);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615251;28;21.8;2025-03-17;2025-03-23;2.8;LINESTRING (564028.355983 5932530.677942,564106.624853 5932492.462627,564125.050221 5932482.810037);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615252;13;24.6;2025-03-17;2025-03-23;1.6;LINESTRING (564161.659284 5932452.041206,564158.029200 5932455.774975,564154.066251 5932459.615491);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615253;21;23.4;2025-03-17;2025-03-23;2.3;LINESTRING (564289.838730 5931630.292554,564286.167043 5931637.029895,564282.891552 5931643.883900,564279.047947 5931653.511866);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615254;24;23.5;2025-03-17;2025-03-23;2.5;LINESTRING (564267.804231 5931714.889842,564270.090975 5931693.001236,564271.212400 5931683.670016,564272.651614 5931675.344531,564274.767291 5931666.026844,564276.432278 5931660.597392,564279.047947 5931653.511866);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615255;9;22.5;2025-03-17;2025-03-23;1.2;LINESTRING (563582.086432 5936447.949185,563567.647522 5936428.393835);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615256;12;21.3;2025-03-17;2025-03-23;1.5;LINESTRING (563523.573294 5937123.782257,563489.969161 5937150.701507);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615257;15;11.6;2025-03-17;2025-03-23;1.8;LINESTRING (563314.887349 5937486.045460,563316.690003 5937504.651465,563317.116489 5937512.334701,563317.480203 5937524.690358);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615258;10;16.7;2025-03-17;2025-03-23;1.3;LINESTRING (563293.938624 5937606.267552,563307.759204 5937573.072712,563309.880141 5937567.982864,563311.945344 5937562.113391,563314.377419 5937553.578409,563315.366990 5937548.918438,563316.084289 5937544.811151,563316.738377 5937540.480477,563317.126171 5937536.257495,563317.468688 5937530.476150,563317.480203 5937524.690358);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615259;12;22.8;2025-03-17;2025-03-23;1.5;LINESTRING (566945.232662 5935020.624051,566953.371727 5935025.969239);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615260;20;21.3;2025-03-17;2025-03-23;2.2;LINESTRING (566986.164309 5935049.356348,566953.371727 5935025.969239);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615261;9;20.8;2025-03-17;2025-03-23;1.2;LINESTRING (570003.252043 5936851.810922,569988.139181 5936843.797525);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615262;47;23.8;2025-03-17;2025-03-23;4.0;LINESTRING (569713.466111 5936707.426084,569730.165677 5936715.684589,569742.129152 5936721.758935,569756.464724 5936728.647308,569808.485929 5936748.778542,569821.703957 5936755.094214,569833.316384 5936762.498853);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615263;48;23.8;2025-03-17;2025-03-23;4.0;LINESTRING (569922.048139 5936821.341403,569896.677011 5936808.391495,569867.766332 5936788.490438,569833.316384 5936762.498853);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615264;47;24.1;2025-03-17;2025-03-23;4.0;LINESTRING (569675.987759 5936671.153944,569684.689324 5936682.854769,569688.194121 5936687.691242,569692.246703 5936691.311830,569703.760378 5936700.940108);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615265;9;17.3;2025-03-17;2025-03-23;1.2;LINESTRING (568466.110087 5935455.600859,568454.207910 5935435.844496);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615266;11;22.1;2025-03-17;2025-03-23;1.4;LINESTRING (568419.985289 5935374.705533,568434.301245 5935401.618131,568447.936931 5935425.182791,568449.618564 5935427.988957,568454.207910 5935435.844496);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615267;9;16.1;2025-03-17;2025-03-23;1.2;LINESTRING (570425.746590 5936330.230637,570497.086565 5936356.332867,570502.223272 5936358.301291);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615268;10;14.6;2025-03-17;2025-03-23;1.3;LINESTRING (577068.924885 5942101.866038,577079.168772 5942114.608045,577086.616069 5942124.411078,577097.887072 5942139.061653);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615269;10;23.3;2025-03-17;2025-03-23;1.3;LINESTRING (574358.489391 5941067.914883,574362.443644 5941027.028256,574362.337802 5941012.783425,574361.170613 5940994.515942,574353.923953 5940942.213666);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615270;9;19.4;2025-03-17;2025-03-23;1.2;LINESTRING (575210.933833 5940471.891176,575226.643910 5940486.830447,575229.512307 5940489.546877,575246.808329 5940504.622833);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615271;14;17.0;2025-03-17;2025-03-23;1.7;LINESTRING (571721.456576 5936300.468230,571706.507566 5936320.937523,571696.779274 5936333.474634,571690.261385 5936339.606780,571678.595678 5936348.887572);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615272;11;17.1;2025-03-17;2025-03-23;1.4;LINESTRING (571624.650459 5936377.109874,571628.413032 5936377.945938,571633.399633 5936376.686427,571658.601783 5936357.040362,571678.595678 5936348.887572);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615273;9;19.5;2025-03-17;2025-03-23;1.2;LINESTRING (571864.063740 5936269.702940,571855.553683 5936267.459069,571826.510453 5936260.896579,571792.826550 5936250.257803,571774.057316 5936243.184447,571765.513122 5936238.826046);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615274;51;22.1;2025-03-17;2025-03-23;4.2;LINESTRING (570209.763525 5936957.140633,570232.787434 5936976.399782,570235.664166 5936978.890618,570246.849967 5936988.181569);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615275;50;21.7;2025-03-17;2025-03-23;4.1;LINESTRING (570290.531735 5937025.441091,570258.293926 5936997.921481,570254.892521 5936995.088995,570246.849967 5936988.181569);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615276;9;18.7;2025-03-17;2025-03-23;1.2;LINESTRING (567314.908434 5939059.538622,567331.603142 5939058.553233,567433.687733 5939020.512386);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615277;10;19.0;2025-03-17;2025-03-23;1.3;LINESTRING (567485.982844 5939038.842002,567433.687733 5939020.512386);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615278;10;20.4;2025-03-17;2025-03-23;1.3;LINESTRING (567662.062706 5938973.937728,567576.233230 5939004.529162);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615279;13;18.6;2025-03-17;2025-03-23;1.6;LINESTRING (567651.652330 5938615.608106,567684.029963 5938693.517465);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615280;9;17.8;2025-03-17;2025-03-23;1.2;LINESTRING (567263.683029 5939406.638474,567280.943464 5939407.663881,567312.166718 5939408.888866,567344.734127 5939408.686759,567388.573498 5939407.088340,567407.521710 5939405.801675,567422.268200 5939402.118260);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615281;10;20.8;2025-03-17;2025-03-23;1.3;LINESTRING (567581.605461 5939465.155476,567564.394848 5939451.444818,567543.267156 5939429.332753,567530.866300 5939417.137714);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615282;12;18.5;2025-03-17;2025-03-23;1.5;LINESTRING (567620.777827 5939470.502322,567594.781144 5939469.461554,567581.605461 5939465.155476);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615283;9;19.4;2025-03-17;2025-03-23;1.2;LINESTRING (567800.445226 5939481.875497,567766.301271 5939481.272867,567719.175502 5939476.700617,567657.740158 5939473.035982,567620.777827 5939470.502322);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615284;12;20.5;2025-03-17;2025-03-23;1.5;LINESTRING (567727.115293 5938795.504186,567737.409297 5938820.799350);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615285;10;22.8;2025-03-17;2025-03-23;1.3;LINESTRING (570379.370422 5938176.093614,570421.002349 5938123.750133);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615286;9;21.4;2025-03-17;2025-03-23;1.2;LINESTRING (570270.830573 5938293.312161,570255.856113 5938307.442947);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615287;11;19.7;2025-03-17;2025-03-23;1.4;LINESTRING (570213.178867 5938345.751986,570228.738839 5938332.297428,570238.396226 5938323.984710,570255.856113 5938307.442947);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615288;12;12.2;2025-03-17;2025-03-23;1.5;LINESTRING (569298.941452 5937649.456584,569289.692453 5937634.521518);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615289;13;22.7;2025-03-17;2025-03-23;1.6;LINESTRING (568661.817089 5937327.905356,568646.790422 5937327.575215,568636.212376 5937326.419732);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615290;13;21.5;2025-03-17;2025-03-23;1.6;LINESTRING (568598.671864 5937316.971564,568636.212376 5937326.419732);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615291;14;25.2;2025-03-17;2025-03-23;1.7;LINESTRING (569138.326618 5937535.270138,569171.659599 5937556.010579,569178.055834 5937562.335644);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615292;11;23.5;2025-03-17;2025-03-23;1.4;LINESTRING (572496.685554 5944152.653856,572523.909906 5944192.464665,572527.143244 5944197.188044);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615293;10;15.0;2025-03-17;2025-03-23;1.3;LINESTRING (572725.945021 5944891.828373,572745.193668 5944882.667813,572802.467681 5944860.075366);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615294;15;21.9;2025-03-17;2025-03-23;1.8;LINESTRING (569017.460192 5937378.609314,569084.447458 5937475.172567);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615295;12;21.2;2025-03-17;2025-03-23;1.5;LINESTRING (569093.316527 5937488.988923,569090.598024 5937484.720769,569084.447458 5937475.172567);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615296;9;19.3;2025-03-17;2025-03-23;1.2;LINESTRING (568632.783393 5936679.552549,568623.542362 5936686.539357);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615297;10;15.7;2025-03-17;2025-03-23;1.3;LINESTRING (568574.602007 5936718.318296,568614.383763 5936692.414675,568623.542362 5936686.539357);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615298;21;15.1;2025-03-17;2025-03-23;2.3;LINESTRING (571625.721017 5937322.273949,571604.275589 5937317.274674,571590.613521 5937314.285339);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615299;23;20.9;2025-03-17;2025-03-23;2.4;LINESTRING (571527.485463 5937298.193905,571570.485357 5937309.751317,571590.613521 5937314.285339);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615300;10;26.7;2025-03-17;2025-03-23;1.3;LINESTRING (572536.482646 5937612.270049,572554.350426 5937621.558193);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615301;12;25.4;2025-03-17;2025-03-23;1.5;LINESTRING (572575.232506 5937632.895738,572554.350426 5937621.558193);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615302;26;18.4;2025-03-17;2025-03-23;2.6;LINESTRING (570951.740858 5937273.802897,571004.352815 5937271.590787);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615303;22;17.5;2025-03-17;2025-03-23;2.3;LINESTRING (571045.382313 5937268.982129,571004.352815 5937271.590787);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615304;38;22.7;2025-03-17;2025-03-23;3.4;LINESTRING (570587.608848 5937215.592968,570558.929263 5937207.152002);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615305;31;21.9;2025-03-17;2025-03-23;3.0;LINESTRING (570537.328621 5937199.150955,570543.712303 5937201.805739,570558.929263 5937207.152002);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615306;11;19.5;2025-03-17;2025-03-23;1.4;LINESTRING (570480.611101 5937205.757773,570460.216268 5937183.532318,570453.234547 5937163.287762);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615307;49;22.2;2025-03-17;2025-03-23;4.1;LINESTRING (570417.054477 5937133.816477,570443.668159 5937156.468481,570453.234547 5937163.287762);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615308;36;23.7;2025-03-17;2025-03-23;3.3;LINESTRING (570488.637338 5937178.282373,570453.234547 5937163.287762);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615309;12;24.9;2025-03-17;2025-03-23;1.5;LINESTRING (573010.420144 5938050.660951,573036.375790 5938076.210948,573053.069637 5938092.715632,573074.749215 5938112.190800);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615310;17;21.8;2025-03-17;2025-03-23;1.9;LINESTRING (568627.569520 5936819.344005,568686.445538 5936882.846922);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615311;12;17.1;2025-03-17;2025-03-23;1.5;LINESTRING (564987.177515 5924053.519444,564977.659464 5924035.808660);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615312;10;14.6;2025-03-17;2025-03-23;1.3;LINESTRING (564972.364364 5924020.047386,564976.856734 5924026.562510,564977.659464 5924035.808660);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615313;12;18.3;2025-03-17;2025-03-23;1.5;LINESTRING (564999.391391 5924082.838998,565013.654696 5924117.638802);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615314;26;22.8;2025-03-17;2025-03-23;2.6;LINESTRING (565631.434056 5934397.637726,565649.136282 5934382.528915);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615315;22;21.4;2025-03-17;2025-03-23;2.3;LINESTRING (565691.086497 5934339.050359,565681.335314 5934349.373871,565670.869412 5934358.686035,565658.266676 5934369.192441,565655.846245 5934371.717941,565653.689249 5934374.358377,565651.590760 5934377.555971,565650.298049 5934379.985897,565649.136282 5934382.528915);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615316;23;21.1;2025-03-17;2025-03-23;2.4;LINESTRING (568062.605359 5936199.945028,568110.054139 5936244.025627);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615317;20;19.7;2025-03-17;2025-03-23;2.2;LINESTRING (568131.961354 5936268.042724,568110.054139 5936244.025627);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615318;17;23.2;2025-03-17;2025-03-23;1.9;LINESTRING (568368.215991 5936500.791071,568352.588771 5936482.316115);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615319;20;22.9;2025-03-17;2025-03-23;2.2;LINESTRING (568309.928377 5936437.189623,568340.525908 5936469.233864,568352.588771 5936482.316115);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615320;9;18.9;2025-03-17;2025-03-23;1.2;LINESTRING (569448.191056 5936813.224305,569441.582111 5936839.275686);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615321;16;23.2;2025-03-17;2025-03-23;1.9;LINESTRING (568731.864420 5936929.018678,568716.214685 5936903.198237,568698.011498 5936879.899870);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615322;14;25.7;2025-03-17;2025-03-23;1.7;LINESTRING (568619.898209 5936791.303373,568698.011498 5936879.899870);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615323;10;25.5;2025-03-17;2025-03-23;1.3;LINESTRING (568756.046888 5936978.219233,568762.422738 5936995.114134);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615324;16;23.4;2025-03-17;2025-03-23;1.9;LINESTRING (568783.390489 5937051.278025,568762.422738 5936995.114134);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615325;11;16.5;2025-03-17;2025-03-23;1.4;LINESTRING (568973.384001 5937318.100296,568967.676867 5937309.894000,568951.005759 5937286.171912,568944.746129 5937279.515358);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615326;10;20.4;2025-03-17;2025-03-23;1.3;LINESTRING (580297.609807 5927188.522324,580308.941572 5927181.704366,580325.508963 5927171.414532);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615327;11;20.2;2025-03-17;2025-03-23;1.4;LINESTRING (580347.839058 5927157.884382,580343.278251 5927160.700069,580325.508963 5927171.414532);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615328;9;16.4;2025-03-17;2025-03-23;1.2;LINESTRING (568305.741299 5935816.350901,568301.012091 5935822.736089);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615329;12;20.5;2025-03-17;2025-03-23;1.5;LINESTRING (571713.465717 5934730.518232,571723.600289 5934700.183753);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615330;9;17.5;2025-03-17;2025-03-23;1.2;LINESTRING (573856.656178 5938743.286487,573841.628994 5938730.588254,573815.986365 5938685.565566,573810.923242 5938679.143628,573802.125829 5938674.443581,573781.946223 5938665.225608,573758.702816 5938644.498545,573729.493598 5938607.320978);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615331;9;17.4;2025-03-17;2025-03-23;1.2;LINESTRING (573720.047728 5938572.121898,573729.493598 5938607.320978);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615332;9;20.5;2025-03-17;2025-03-23;1.2;LINESTRING (573709.703657 5938217.664137,573714.756726 5938330.574843,573716.280957 5938338.944226);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615333;9;20.5;2025-03-17;2025-03-23;1.2;LINESTRING (573716.280957 5938338.944226,573738.974700 5938458.362346);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615334;9;18.6;2025-03-17;2025-03-23;1.2;LINESTRING (573726.319201 5938505.566974,573734.238922 5938481.767021,573738.974700 5938458.362346);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615335;13;20.6;2025-03-17;2025-03-23;1.6;LINESTRING (564684.582706 5923888.261301,564646.234784 5923876.054529);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615336;13;20.7;2025-03-17;2025-03-23;1.6;LINESTRING (564608.150722 5923863.962940,564646.234784 5923876.054529);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7615337;10;21.6;2025-03-17;2025-03-23;1.3;LINESTRING (568299.231559 5935634.663298,568312.062158 5935640.635190,568330.039270 5935652.579014,568341.826397 5935661.985254,568377.769022 5935691.214019,568383.463009 5935695.969939,568390.009865 5935701.294586);EPSG:25832
