_fid;anzahl;geschwindigkeit;von;bis;strichbreite;geom;coordinate_reference_system
DE.HH.UP_LETZTE_WOCHE_7615817;10;20.1;2025-03-17;2025-03-23;1.3;LINESTRING (9.909281 53.560238,9.909588 53.560113);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615818;10;20.3;2025-03-17;2025-03-23;1.3;LINESTRING (9.969370 53.576457,9.968696 53.576088);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615819;32;19.7;2025-03-17;2025-03-23;3.0;LINESTRING (9.960830 53.571068,9.960745 53.571126,9.960097 53.571499,9.959923 53.571554,9.959381 53.571889,9.959054 53.572078);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615820;18;17.9;2025-03-17;2025-03-23;2.0;LINESTRING (9.958973 53.572230,9.959054 53.572078);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615821;13;15.9;2025-03-17;2025-03-23;1.6;LINESTRING (9.990648 53.595355,9.990746 53.595165,9.990909 53.594888,9.990939 53.594847,9.991040 53.594725);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615822;13;14.1;2025-03-17;2025-03-23;1.6;LINESTRING (9.991383 53.594197,9.991040 53.594725);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615823;13;14.9;2025-03-17;2025-03-23;1.6;LINESTRING (9.991383 53.594197,9.991425 53.594162,9.991496 53.594093,9.991525 53.594071,9.991749 53.593874,9.991843 53.593833);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615824;12;22.7;2025-03-17;2025-03-23;1.5;LINESTRING (9.989687 53.581095,9.989437 53.581247);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615825;10;25.3;2025-03-17;2025-03-23;1.3;LINESTRING (9.988744 53.580166,9.988813 53.579524);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615826;13;22.4;2025-03-17;2025-03-23;1.6;LINESTRING (9.989687 53.581095,9.989934 53.580957,9.990413 53.580688);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615827;39;21.1;2025-03-17;2025-03-23;3.5;LINESTRING (9.999889 53.565370,9.999605 53.565007,9.999523 53.564917,9.999444 53.564842,9.999369 53.564781,9.999318 53.564741,9.999266 53.564708,9.999184 53.564657,9.999093 53.564606,9.998940 53.564529,9.998838 53.564471,9.998773 53.564433);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615828;16;20.3;2025-03-17;2025-03-23;1.9;LINESTRING (9.998676 53.564369,9.998773 53.564433);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615829;38;21.3;2025-03-17;2025-03-23;3.4;LINESTRING (10.000461 53.566023,10.000334 53.565909,10.000150 53.565712,10.000016 53.565548,9.999889 53.565370);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615830;12;17.1;2025-03-17;2025-03-23;1.5;LINESTRING (9.956183 53.581370,9.956289 53.581312,9.956366 53.581278,9.956592 53.581178,9.956790 53.581083);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615831;27;19.2;2025-03-17;2025-03-23;2.7;LINESTRING (9.958901 53.572364,9.958646 53.572321,9.958559 53.572319,9.958111 53.572420);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615832;25;13.1;2025-03-17;2025-03-23;2.5;LINESTRING (9.957831 53.572488,9.958111 53.572420);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615833;9;15.5;2025-03-17;2025-03-23;1.2;LINESTRING (9.927919 53.559015,9.927989 53.558857,9.928004 53.558827,9.928052 53.558729);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615834;9;21.6;2025-03-17;2025-03-23;1.2;LINESTRING (9.928238 53.558300,9.928226 53.558335,9.928096 53.558625,9.928083 53.558654,9.928052 53.558729);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615835;11;17.3;2025-03-17;2025-03-23;1.4;LINESTRING (9.997746 53.578424,9.997873 53.578342,9.997965 53.578291);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615836;10;22.6;2025-03-17;2025-03-23;1.3;LINESTRING (10.203689 53.504623,10.203468 53.504784);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615837;10;24.7;2025-03-17;2025-03-23;1.3;LINESTRING (10.208564 53.498794,10.208441 53.498501,10.208368 53.498362,10.208228 53.498099,10.208184 53.498019);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615838;10;25.2;2025-03-17;2025-03-23;1.3;LINESTRING (10.204982 53.503680,10.205123 53.503551,10.205243 53.503327,10.205293 53.503051);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615839;11;25.6;2025-03-17;2025-03-23;1.4;LINESTRING (10.205322 53.502727,10.205293 53.503051);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615840;10;23.9;2025-03-17;2025-03-23;1.3;LINESTRING (10.204107 53.504326,10.204232 53.504229,10.204542 53.504004,10.204929 53.503723);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615841;9;25.3;2025-03-17;2025-03-23;1.2;LINESTRING (10.203652 53.497675,10.204199 53.497034);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615842;23;16.6;2025-03-17;2025-03-23;2.4;LINESTRING (9.966523 53.541178,9.966528 53.541391);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615843;24;12.3;2025-03-17;2025-03-23;2.5;LINESTRING (9.966527 53.541592,9.966528 53.541391);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615844;17;20.0;2025-03-17;2025-03-23;1.9;LINESTRING (9.999953 53.550926,10.001409 53.551204);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615845;15;22.3;2025-03-17;2025-03-23;1.8;LINESTRING (10.002821 53.551401,10.001409 53.551204);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615846;10;19.9;2025-03-17;2025-03-23;1.3;LINESTRING (10.004194 53.551579,10.004620 53.551635);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615847;11;18.3;2025-03-17;2025-03-23;1.4;LINESTRING (10.004987 53.551688,10.004620 53.551635);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615848;33;20.3;2025-03-17;2025-03-23;3.1;LINESTRING (9.994866 53.551362,9.995107 53.551175);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615849;16;21.7;2025-03-17;2025-03-23;1.9;LINESTRING (9.998315 53.550732,9.997585 53.550694);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615850;10;16.3;2025-03-17;2025-03-23;1.3;LINESTRING (9.996334 53.552932,9.996452 53.553002);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615851;20;14.4;2025-03-17;2025-03-23;2.2;LINESTRING (10.000261 53.555217,9.999922 53.554962);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615852;15;13.1;2025-03-17;2025-03-23;1.8;LINESTRING (9.999660 53.554808,9.999794 53.554890,9.999922 53.554962);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615853;18;21.2;2025-03-17;2025-03-23;2.0;LINESTRING (9.997995 53.553953,9.998914 53.554511,9.999642 53.554965);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615854;17;18.0;2025-03-17;2025-03-23;1.9;LINESTRING (10.000287 53.555417,10.000184 53.555320,10.000129 53.555280,9.999834 53.555089,9.999642 53.554965);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615855;15;21.9;2025-03-17;2025-03-23;1.8;LINESTRING (9.997067 53.553377,9.997525 53.553666,9.997995 53.553953);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615856;9;14.9;2025-03-17;2025-03-23;1.2;LINESTRING (10.003018 53.554263,10.002943 53.554314,10.002564 53.554557);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615857;17;18.0;2025-03-17;2025-03-23;1.9;LINESTRING (9.992172 53.549450,9.992483 53.549630);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615858;16;18.4;2025-03-17;2025-03-23;1.9;LINESTRING (9.998800 53.550779,9.999308 53.550838);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615859;20;18.2;2025-03-17;2025-03-23;2.2;LINESTRING (10.033649 53.583471,10.033527 53.583079,10.033315 53.582668);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615860;13;23.1;2025-03-17;2025-03-23;1.6;LINESTRING (9.919670 53.550979,9.919332 53.550999);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615861;13;22.4;2025-03-17;2025-03-23;1.6;LINESTRING (9.905348 53.552235,9.905564 53.552172,9.905766 53.552105);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615862;13;23.9;2025-03-17;2025-03-23;1.6;LINESTRING (9.906153 53.551966,9.905766 53.552105);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615863;24;21.1;2025-03-17;2025-03-23;2.5;LINESTRING (9.953222 53.573491,9.953895 53.573353);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615864;24;20.8;2025-03-17;2025-03-23;2.5;LINESTRING (9.957247 53.572612,9.955571 53.572983);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615865;24;21.1;2025-03-17;2025-03-23;2.5;LINESTRING (9.955571 53.572983,9.955140 53.573079,9.953895 53.573353);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615866;12;19.7;2025-03-17;2025-03-23;1.5;LINESTRING (9.958193 53.572910,9.958486 53.573241);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615867;16;21.1;2025-03-17;2025-03-23;1.9;LINESTRING (9.950701 53.574241,9.950894 53.574203);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615868;24;22.3;2025-03-17;2025-03-23;2.5;LINESTRING (9.952492 53.573646,9.952305 53.573671,9.951987 53.573748,9.951023 53.574110,9.950957 53.574137,9.950894 53.574203);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615869;13;12.8;2025-03-17;2025-03-23;1.6;LINESTRING (10.007114 53.545812,10.007270 53.545789,10.007319 53.545776,10.007378 53.545751);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615870;18;20.5;2025-03-17;2025-03-23;2.0;LINESTRING (10.007547 53.545412,10.007262 53.545554,10.007293 53.545635,10.007328 53.545699,10.007378 53.545751);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615871;29;17.1;2025-03-17;2025-03-23;2.8;LINESTRING (9.984374 53.583537,9.984119 53.583648,9.983940 53.583727);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615872;18;15.0;2025-03-17;2025-03-23;2.0;LINESTRING (9.970218 53.576154,9.970465 53.576001);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615873;12;15.6;2025-03-17;2025-03-23;1.5;LINESTRING (9.970584 53.575925,9.970465 53.576001);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615874;19;18.7;2025-03-17;2025-03-23;2.1;LINESTRING (9.969945 53.576328,9.970218 53.576154);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615875;11;21.1;2025-03-17;2025-03-23;1.4;LINESTRING (9.964532 53.555561,9.964502 53.555691);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615876;12;21.8;2025-03-17;2025-03-23;1.5;LINESTRING (9.964192 53.557449,9.964169 53.557602);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615877;12;22.9;2025-03-17;2025-03-23;1.5;LINESTRING (9.964151 53.558092,9.964153 53.558054,9.964156 53.558017,9.964188 53.557759,9.964169 53.557602);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615878;11;21.8;2025-03-17;2025-03-23;1.4;LINESTRING (9.965939 53.553049,9.965992 53.553003,9.966311 53.552732,9.966707 53.552423);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615879;22;25.0;2025-03-17;2025-03-23;2.3;LINESTRING (10.024096 53.591229,10.024208 53.591223,10.024683 53.591211);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615880;16;18.4;2025-03-17;2025-03-23;1.9;LINESTRING (10.016917 53.587498,10.016664 53.587877);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615881;12;22.2;2025-03-17;2025-03-23;1.5;LINESTRING (10.003981 53.546565,10.003446 53.546219);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615882;21;21.0;2025-03-17;2025-03-23;2.3;LINESTRING (10.005664 53.554625,10.005958 53.554720,10.006103 53.554760,10.006262 53.554796);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615883;25;22.2;2025-03-17;2025-03-23;2.5;LINESTRING (9.952733 53.573595,9.953222 53.573491);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615884;12;19.9;2025-03-17;2025-03-23;1.5;LINESTRING (10.033990 53.563757,10.033877 53.563647,10.033780 53.563555,10.033727 53.563504);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615885;25;17.9;2025-03-17;2025-03-23;2.5;LINESTRING (9.926955 53.563613,9.926868 53.563618,9.926805 53.563622,9.926562 53.563635);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615886;23;21.0;2025-03-17;2025-03-23;2.4;LINESTRING (9.926066 53.563667,9.926215 53.563658,9.926266 53.563655,9.926562 53.563635);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615887;26;21.6;2025-03-17;2025-03-23;2.6;LINESTRING (9.938726 53.563670,9.938978 53.563662,9.939334 53.563655);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615888;25;21.8;2025-03-17;2025-03-23;2.5;LINESTRING (9.939930 53.563641,9.939334 53.563655);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615889;11;20.5;2025-03-17;2025-03-23;1.4;LINESTRING (9.976386 53.570617,9.976237 53.570504);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615890;16;20.0;2025-03-17;2025-03-23;1.9;LINESTRING (10.017888 53.615415,10.018339 53.615092);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615891;11;22.6;2025-03-17;2025-03-23;1.4;LINESTRING (10.017481 53.615713,10.017241 53.615884,10.016961 53.616100);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615892;10;18.7;2025-03-17;2025-03-23;1.3;LINESTRING (10.017888 53.615415,10.017765 53.615504);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615893;11;23.9;2025-03-17;2025-03-23;1.4;LINESTRING (10.017481 53.615713,10.017765 53.615504);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615894;11;20.8;2025-03-17;2025-03-23;1.4;LINESTRING (10.016961 53.616100,10.016323 53.616621,10.016030 53.616874);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615895;10;16.1;2025-03-17;2025-03-23;1.3;LINESTRING (10.015870 53.617012,10.016030 53.616874);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615896;13;20.4;2025-03-17;2025-03-23;1.6;LINESTRING (10.010000 53.623711,10.009856 53.623673,10.009521 53.623590);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615897;9;21.5;2025-03-17;2025-03-23;1.2;LINESTRING (10.054055 53.530470,10.051870 53.530770);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615898;9;23.0;2025-03-17;2025-03-23;1.2;LINESTRING (9.932230 53.550295,9.932732 53.550245,9.932953 53.550224);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615899;9;25.9;2025-03-17;2025-03-23;1.2;LINESTRING (9.922116 53.550721,9.922346 53.550674);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617950;22;27.5;2025-03-17;2025-03-23;2.3;LINESTRING (10.035327 53.597093,10.035049 53.597026);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615900;25;21.2;2025-03-17;2025-03-23;2.5;LINESTRING (9.962407 53.556363,9.961925 53.556425);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615901;9;22.3;2025-03-17;2025-03-23;1.2;LINESTRING (10.028005 53.548433,10.027788 53.548663);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615902;9;21.4;2025-03-17;2025-03-23;1.2;LINESTRING (10.028210 53.548170,10.028005 53.548433);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615903;12;23.5;2025-03-17;2025-03-23;1.5;LINESTRING (9.921507 53.589146,9.921186 53.589303,9.920430 53.589675);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615904;10;25.6;2025-03-17;2025-03-23;1.3;LINESTRING (9.920871 53.588347,9.920922 53.588060);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615905;13;17.6;2025-03-17;2025-03-23;1.6;LINESTRING (10.049523 53.585314,10.049140 53.585109,10.048832 53.584952);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615906;16;22.4;2025-03-17;2025-03-23;1.9;LINESTRING (10.040821 53.598432,10.040977 53.598468);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615907;13;20.6;2025-03-17;2025-03-23;1.6;LINESTRING (10.081602 53.558434,10.082266 53.557168);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615908;13;19.2;2025-03-17;2025-03-23;1.6;LINESTRING (10.082266 53.557168,10.082581 53.556554);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615909;12;20.5;2025-03-17;2025-03-23;1.5;LINESTRING (10.054641 53.569016,10.054995 53.569110);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615910;9;22.3;2025-03-17;2025-03-23;1.2;LINESTRING (10.124399 53.598188,10.124194 53.598025,10.123767 53.597667);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615911;11;24.7;2025-03-17;2025-03-23;1.4;LINESTRING (10.113606 53.594570,10.112822 53.594134);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615912;11;24.9;2025-03-17;2025-03-23;1.4;LINESTRING (10.111739 53.593549,10.112822 53.594134);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615913;10;24.3;2025-03-17;2025-03-23;1.3;LINESTRING (10.113897 53.594732,10.113606 53.594570);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615914;12;24.8;2025-03-17;2025-03-23;1.5;LINESTRING (10.109467 53.591643,10.109369 53.591396);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615915;11;24.5;2025-03-17;2025-03-23;1.4;LINESTRING (10.109204 53.591089,10.109275 53.591201,10.109369 53.591396);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615916;11;25.6;2025-03-17;2025-03-23;1.4;LINESTRING (10.106251 53.588202,10.106634 53.588571);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615917;12;21.2;2025-03-17;2025-03-23;1.5;LINESTRING (10.105683 53.587738,10.105964 53.587956);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615918;11;24.3;2025-03-17;2025-03-23;1.4;LINESTRING (10.104942 53.587286,10.105315 53.587497);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615919;27;15.8;2025-03-17;2025-03-23;2.7;LINESTRING (9.987818 53.556093,9.987754 53.555904,9.987736 53.555844);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615920;32;21.1;2025-03-17;2025-03-23;3.0;LINESTRING (9.989864 53.561210,9.990001 53.561083,9.990050 53.561040);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615921;31;19.8;2025-03-17;2025-03-23;3.0;LINESTRING (9.990390 53.560740,9.990328 53.560797,9.990050 53.561040);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615922;10;18.5;2025-03-17;2025-03-23;1.3;LINESTRING (10.050014 53.594577,10.050015 53.594421);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615923;10;18.9;2025-03-17;2025-03-23;1.3;LINESTRING (10.059732 53.593997,10.059526 53.593829,10.059489 53.593798,10.059422 53.593751,10.059119 53.593588);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615924;11;21.3;2025-03-17;2025-03-23;1.4;LINESTRING (10.059551 53.594018,10.059383 53.593899,10.059264 53.593797,10.059119 53.593588);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615925;12;17.3;2025-03-17;2025-03-23;1.5;LINESTRING (10.050750 53.599841,10.050755 53.599976,10.050759 53.600106);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615926;12;13.9;2025-03-17;2025-03-23;1.5;LINESTRING (10.050750 53.599841,10.050748 53.599764,10.050739 53.599481);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615927;13;18.2;2025-03-17;2025-03-23;1.6;LINESTRING (10.038446 53.605454,10.038002 53.605409);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615928;14;19.4;2025-03-17;2025-03-23;1.7;LINESTRING (10.037941 53.605403,10.036329 53.605235);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615929;15;20.4;2025-03-17;2025-03-23;1.8;LINESTRING (10.078565 53.554785,10.079124 53.554771);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615930;11;19.5;2025-03-17;2025-03-23;1.4;LINESTRING (10.051932 53.593238,10.052515 53.592978,10.052909 53.592803);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615931;16;20.7;2025-03-17;2025-03-23;1.9;LINESTRING (10.051969 53.587519,10.052183 53.587774,10.052228 53.587836,10.052368 53.588026,10.052493 53.588198);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615932;11;21.1;2025-03-17;2025-03-23;1.4;LINESTRING (10.052927 53.588714,10.052873 53.588640);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615933;16;18.0;2025-03-17;2025-03-23;1.9;LINESTRING (10.057162 53.590912,10.057280 53.590859,10.058656 53.590251);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615934;16;15.6;2025-03-17;2025-03-23;1.9;LINESTRING (10.059681 53.589784,10.058656 53.590251);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615935;9;22.4;2025-03-17;2025-03-23;1.2;LINESTRING (10.062724 53.588055,10.062603 53.588134,10.062488 53.588212);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615936;9;19.0;2025-03-17;2025-03-23;1.2;LINESTRING (10.015496 53.572515,10.015293 53.572844,10.015252 53.573061);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615937;10;22.0;2025-03-17;2025-03-23;1.3;LINESTRING (10.045495 53.565073,10.045707 53.564169,10.045724 53.564099,10.045747 53.563999);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615938;9;18.3;2025-03-17;2025-03-23;1.2;LINESTRING (10.046685 53.564069,10.046088 53.564024,10.046008 53.564019,10.045747 53.563999);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615939;11;18.8;2025-03-17;2025-03-23;1.4;LINESTRING (10.045388 53.565415,10.045358 53.565530,10.045339 53.565606,10.045101 53.566533);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615940;11;18.4;2025-03-17;2025-03-23;1.4;LINESTRING (10.044937 53.567176,10.044966 53.567063,10.045101 53.566533);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615941;12;18.3;2025-03-17;2025-03-23;1.5;LINESTRING (10.044568 53.567839,10.044547 53.567852,10.044514 53.567871,10.044447 53.567903,10.044206 53.568014);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615942;15;19.8;2025-03-17;2025-03-23;1.8;LINESTRING (9.983953 53.593452,9.983944 53.593756);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615943;24;18.7;2025-03-17;2025-03-23;2.5;LINESTRING (9.990098 53.598239,9.990711 53.598493,9.991070 53.598658);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615944;11;17.5;2025-03-17;2025-03-23;1.4;LINESTRING (9.991158 53.598690,9.991070 53.598658);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615945;19;20.1;2025-03-17;2025-03-23;2.1;LINESTRING (9.995245 53.579368,9.995140 53.579412,9.995046 53.579443,9.994760 53.579527);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615946;18;19.6;2025-03-17;2025-03-23;2.0;LINESTRING (9.994385 53.579636,9.994760 53.579527);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615947;10;20.1;2025-03-17;2025-03-23;1.3;LINESTRING (9.994344 53.579542,9.994976 53.579401,9.995096 53.579382,9.995245 53.579368);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615948;62;22.3;2025-03-17;2025-03-23;4.8;LINESTRING (9.997731 53.578702,9.997934 53.578821);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615949;22;21.5;2025-03-17;2025-03-23;2.3;LINESTRING (9.995052 53.583572,9.995291 53.583644,9.995723 53.583789);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615950;13;22.3;2025-03-17;2025-03-23;1.6;LINESTRING (10.097139 53.546994,10.096763 53.547150);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615951;14;24.2;2025-03-17;2025-03-23;1.7;LINESTRING (10.096296 53.547331,10.096572 53.547215,10.096763 53.547150);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615952;26;22.8;2025-03-17;2025-03-23;2.6;LINESTRING (9.925066 53.563719,9.924714 53.563740);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615953;14;22.0;2025-03-17;2025-03-23;1.7;LINESTRING (9.924553 53.563749,9.924714 53.563740);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615954;22;22.3;2025-03-17;2025-03-23;2.3;LINESTRING (9.925472 53.563698,9.925066 53.563719);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615955;13;18.4;2025-03-17;2025-03-23;1.6;LINESTRING (9.975628 53.544678,9.975312 53.544784);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615956;24;19.0;2025-03-17;2025-03-23;2.5;LINESTRING (9.931950 53.563452,9.931810 53.563444,9.931679 53.563441,9.931502 53.563441);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615957;26;23.8;2025-03-17;2025-03-23;2.6;LINESTRING (10.038993 53.597992,10.039353 53.598078);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615958;11;20.3;2025-03-17;2025-03-23;1.4;LINESTRING (10.038847 53.597956,10.038993 53.597992);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615959;10;23.9;2025-03-17;2025-03-23;1.3;LINESTRING (9.918120 53.552731,9.918059 53.552597,9.918033 53.552431);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615960;9;25.5;2025-03-17;2025-03-23;1.2;LINESTRING (10.052743 53.604096,10.053067 53.604359);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615961;11;23.9;2025-03-17;2025-03-23;1.4;LINESTRING (10.063648 53.592570,10.064013 53.592554,10.065381 53.592311);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615962;12;19.7;2025-03-17;2025-03-23;1.5;LINESTRING (10.065381 53.592311,10.066974 53.592029,10.067100 53.592007);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615963;12;17.2;2025-03-17;2025-03-23;1.5;LINESTRING (10.067398 53.592545,10.067153 53.592040,10.067100 53.592007);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615964;17;19.6;2025-03-17;2025-03-23;1.9;LINESTRING (9.950079 53.574497,9.950149 53.574469,9.950246 53.574425);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7615965;50;24.1;2025-03-17;2025-03-23;4.1;LINESTRING (10.045918 53.572938,10.046965 53.573035);EPSG:4326
